X,Y,probability
664000,4472000,0.9
664000,4472500,0.9
664000,4473000,0.9
664000,4473500,0.9
664000,4474000,0.9
664000,4474500,0.9
664000,4475000,0.9
664000,4475500,0.9
664000,4476000,0.9
664000,4476500,0.9
664000,4477000,0.9
664000,4477500,0.9
664000,4478000,0.9
664000,4478500,0.9
664000,4479000,0.9
664000,4479500,0.9
664000,4480000,0.9
664000,4480500,0.9
664000,4481000,0.9
664000,4481500,0.9
664000,4482000,0.9
664000,4482500,0.9
664000,4483000,0.9
664000,4483500,0.9
664000,4484000,0
664000,4484500,0
664000,4485000,0
664000,4485500,0
664000,4486000,0
664000,4486500,0
664000,4487000,0
664000,4487500,0
664000,4488000,0
664000,4488500,0
664000,4489000,0
664000,4489500,0
664000,4490000,0
664500,4449000,0
664500,4449500,0
664500,4450000,0
664500,4450500,0
664500,4451000,0
664500,4451500,0
664500,4452000,0
664500,4452500,0
664500,4453000,0
664500,4453500,0
664500,4454000,0
664500,4454500,0
664500,4455000,0
664500,4455500,0
664500,4456000,0
664500,4456500,0
664500,4457000,0
664500,4457500,0.9
664500,4458000,0.9
664500,4458500,0.9
664500,4459000,0.9
664500,4459500,0.9
664500,4460000,0.9
664500,4460500,0.9
664500,4461000,0.9
664500,4461500,0.9
664500,4462000,0.9
664500,4462500,0.9
664500,4463000,0.9
664500,4463500,0.9
664500,4464000,0.9
664500,4464500,0.9
664500,4465000,0.9
664500,4465500,0.9
664500,4466000,0.9
664500,4466500,0.9
664500,4467000,0.9
664500,4467500,0.9
664500,4468000,0.9
664500,4468500,0.9
664500,4469000,0.9
664500,4469500,0.9
664500,4470000,0.9
664500,4470500,0.9
664500,4471000,0.9
664500,4471500,0.9
664500,4472000,0.8
664500,4472500,0.8
664500,4473000,0.8
664500,4473500,0.8
664500,4474000,0.8
664500,4474500,0.8
664500,4475000,0.8
664500,4475500,0.8
664500,4476000,0.8
664500,4476500,0.8
664500,4477000,0.8
664500,4477500,0.8
664500,4478000,0.8
664500,4478500,0.8
664500,4479000,0.8
664500,4479500,0.9
664500,4480000,0.9
664500,4480500,0.9
664500,4481000,0.9
664500,4481500,0.9
664500,4482000,0.9
664500,4482500,0.9
664500,4483000,0.9
664500,4483500,0.9
664500,4484000,0.9
664500,4484500,0.9
664500,4485000,0.9
664500,4485500,0
664500,4486000,0
664500,4486500,0
664500,4487000,0
664500,4487500,0
664500,4488000,0
664500,4488500,0
664500,4489000,0
664500,4489500,0
664500,4490000,0
665000,4449000,0
665000,4449500,0
665000,4450000,0
665000,4450500,0
665000,4451000,0
665000,4451500,0
665000,4452000,0
665000,4452500,0
665000,4453000,0
665000,4453500,0
665000,4454000,0
665000,4454500,0
665000,4455000,0
665000,4455500,0
665000,4456000,0
665000,4456500,0
665000,4457000,0
665000,4457500,0
665000,4458000,0
665000,4458500,0
665000,4459000,0
665000,4459500,0.9
665000,4460000,0.9
665000,4460500,0.9
665000,4461000,0.9
665000,4461500,0.9
665000,4462000,0.9
665000,4462500,0.9
665000,4463000,0.9
665000,4463500,0.9
665000,4464000,0.9
665000,4464500,0.9
665000,4465000,0.9
665000,4465500,0.9
665000,4466000,0.9
665000,4466500,0.9
665000,4467000,0.9
665000,4467500,0.9
665000,4468000,0.9
665000,4468500,0.9
665000,4469000,0.9
665000,4469500,0.9
665000,4470000,0.9
665000,4470500,0.8
665000,4471000,0.8
665000,4471500,0.8
665000,4472000,0.8
665000,4472500,0.8
665000,4473000,0.8
665000,4473500,0.8
665000,4474000,0.8
665000,4474500,0.8
665000,4475000,0.8
665000,4475500,0.8
665000,4476000,0.8
665000,4476500,0.8
665000,4477000,0.8
665000,4477500,0.8
665000,4478000,0.8
665000,4478500,0.8
665000,4479000,0.8
665000,4479500,0.8
665000,4480000,0.8
665000,4480500,0.8
665000,4481000,0.9
665000,4481500,0.9
665000,4482000,0.9
665000,4482500,0.9
665000,4483000,0.9
665000,4483500,0.9
665000,4484000,0.9
665000,4484500,0.9
665000,4485000,0.9
665000,4485500,0.9
665000,4486000,0
665000,4486500,0
665000,4487000,0
665000,4487500,0
665000,4488000,0
665000,4488500,0
665000,4489000,0
665000,4489500,0
665000,4490000,0
665500,4450000,0
665500,4450500,0
665500,4451000,0
665500,4451500,0
665500,4452000,0
665500,4452500,0
665500,4453000,0
665500,4453500,0
665500,4454000,0
665500,4454500,0
665500,4455000,0
665500,4455500,0
665500,4456000,0
665500,4456500,0
665500,4457000,0
665500,4457500,0
665500,4458000,0
665500,4458500,0
665500,4459000,0
665500,4459500,0
665500,4460000,0
665500,4460500,0
665500,4461000,0
665500,4461500,0
665500,4462000,0
665500,4462500,0
665500,4463000,0
665500,4463500,0
665500,4464000,0
665500,4464500,0.9
665500,4465000,0.9
665500,4465500,0.9
665500,4466000,0.9
665500,4466500,0.9
665500,4467000,0.9
665500,4467500,0.9
665500,4468000,0.9
665500,4468500,0.9
665500,4469000,0.8
665500,4469500,0.8
665500,4470000,0.8
665500,4470500,0.8
665500,4471000,0.8
665500,4471500,0.8
665500,4472000,0.8
665500,4472500,0.8
665500,4473000,0.8
665500,4473500,0.7
665500,4474000,0.7
665500,4474500,0.7
665500,4475000,0.7
665500,4475500,0.7
665500,4476000,0.7
665500,4476500,0.7
665500,4477000,0.7
665500,4477500,0.7
665500,4478000,0.8
665500,4478500,0.8
665500,4479000,0.8
665500,4479500,0.8
665500,4480000,0.8
665500,4480500,0.8
665500,4481000,0.8
665500,4481500,0.8
665500,4482000,0.8
665500,4482500,0.9
665500,4483000,0.9
665500,4483500,0.9
665500,4484000,0.9
665500,4484500,0.9
665500,4485000,0.9
665500,4485500,0.9
665500,4486000,0.9
665500,4486500,0.9
665500,4487000,0
665500,4487500,0
665500,4488000,0
665500,4488500,0
665500,4489000,0
665500,4489500,0
665500,4490000,0
666000,4462000,0
666000,4462500,0
666000,4463000,0
666000,4463500,0
666000,4464000,0.9
666000,4464500,0.9
666000,4465000,0.9
666000,4465500,0.9
666000,4466000,0.9
666000,4466500,0.9
666000,4467000,0.9
666000,4467500,0.9
666000,4468000,0.8
666000,4468500,0.8
666000,4469000,0.8
666000,4469500,0.8
666000,4470000,0.8
666000,4470500,0.8
666000,4471000,0.8
666000,4471500,0.7
666000,4472000,0.7
666000,4472500,0.7
666000,4473000,0.7
666000,4473500,0.7
666000,4474000,0.7
666000,4474500,0.7
666000,4475000,0.7
666000,4475500,0.7
666000,4476000,0.7
666000,4476500,0.7
666000,4477000,0.7
666000,4477500,0.7
666000,4478000,0.7
666000,4478500,0.7
666000,4479000,0.7
666000,4479500,0.7
666000,4480000,0.8
666000,4480500,0.8
666000,4481000,0.8
666000,4481500,0.8
666000,4482000,0.8
666000,4482500,0.8
666000,4483000,0.8
666000,4483500,0.9
666000,4484000,0.9
666000,4484500,0.9
666000,4485000,0.9
666000,4485500,0.9
666000,4486000,0.9
666000,4486500,0.9
666000,4487000,0.9
666000,4487500,0
666000,4488000,0
666000,4488500,0
666000,4489000,0
666000,4489500,0
666000,4490000,0
666500,4462000,0
666500,4462500,0
666500,4463000,0
666500,4463500,0.9
666500,4464000,0.9
666500,4464500,0.9
666500,4465000,0.9
666500,4465500,0.9
666500,4466000,0.9
666500,4466500,0.9
666500,4467000,0.8
666500,4467500,0.8
666500,4468000,0.8
666500,4468500,0.8
666500,4469000,0.8
666500,4469500,0.8
666500,4470000,0.7
666500,4470500,0.7
666500,4471000,0.7
666500,4471500,0.7
666500,4472000,0.7
666500,4472500,0.7
666500,4473000,0.7
666500,4473500,0.6
666500,4474000,0.6
666500,4474500,0.6
666500,4475000,0.6
666500,4475500,0.6
666500,4476000,0.6
666500,4476500,0.6
666500,4477000,0.6
666500,4477500,0.6
666500,4478000,0.6
666500,4478500,0.7
666500,4479000,0.7
666500,4479500,0.7
666500,4480000,0.7
666500,4480500,0.7
666500,4481000,0.7
666500,4481500,0.8
666500,4482000,0.8
666500,4482500,0.8
666500,4483000,0.8
666500,4483500,0.8
666500,4484000,0.8
666500,4484500,0.9
666500,4485000,0.9
666500,4485500,0.9
666500,4486000,0.9
666500,4486500,0.9
666500,4487000,0.9
666500,4487500,0.9
666500,4488000,0
666500,4488500,0
666500,4489000,0
666500,4489500,0
666500,4490000,0
667000,4462000,0
667000,4462500,0
667000,4463000,0.9
667000,4463500,0.9
667000,4464000,0.9
667000,4464500,0.9
667000,4465000,0.9
667000,4465500,0.9
667000,4466000,0.9
667000,4466500,0.8
667000,4467000,0.8
667000,4467500,0.8
667000,4468000,0.8
667000,4468500,0.8
667000,4469000,0.7
667000,4469500,0.7
667000,4470000,0.7
667000,4470500,0.7
667000,4471000,0.7
667000,4471500,0.6
667000,4472000,0.6
667000,4472500,0.6
667000,4473000,0.6
667000,4473500,0.6
667000,4474000,0.6
667000,4474500,0.6
667000,4475000,0.6
667000,4475500,0.6
667000,4476000,0.6
667000,4476500,0.6
667000,4477000,0.6
667000,4477500,0.6
667000,4478000,0.6
667000,4478500,0.6
667000,4479000,0.6
667000,4479500,0.6
667000,4480000,0.7
667000,4480500,0.7
667000,4481000,0.7
667000,4481500,0.7
667000,4482000,0.7
667000,4482500,0.8
667000,4483000,0.8
667000,4483500,0.8
667000,4484000,0.8
667000,4484500,0.8
667000,4485000,0.9
667000,4485500,0.9
667000,4486000,0.9
667000,4486500,0.9
667000,4487000,0.9
667000,4487500,0.9
667000,4488000,0.9
667000,4488500,0
667000,4489000,0
667000,4489500,0
667000,4490000,0
667500,4462000,0
667500,4462500,0.9
667500,4463000,0.9
667500,4463500,0.9
667500,4464000,0.9
667500,4464500,0.9
667500,4465000,0.9
667500,4465500,0.9
667500,4466000,0.8
667500,4466500,0.8
667500,4467000,0.8
667500,4467500,0.8
667500,4468000,0.8
667500,4468500,0.7
667500,4469000,0.7
667500,4469500,0.7
667500,4470000,0.7
667500,4470500,0.6
667500,4471000,0.6
667500,4471500,0.6
667500,4472000,0.6
667500,4472500,0.6
667500,4473000,0.5
667500,4473500,0.5
667500,4474000,0.5
667500,4474500,0.5
667500,4475000,0.5
667500,4475500,0.5
667500,4476000,0.5
667500,4476500,0.5
667500,4477000,0.5
667500,4477500,0.5
667500,4478000,0.5
667500,4478500,0.5
667500,4479000,0.6
667500,4479500,0.6
667500,4480000,0.6
667500,4480500,0.6
667500,4481000,0.7
667500,4481500,0.7
667500,4482000,0.7
667500,4482500,0.7
667500,4483000,0.8
667500,4483500,0.8
667500,4484000,0.8
667500,4484500,0.8
667500,4485000,0.8
667500,4485500,0.9
667500,4486000,0.9
667500,4486500,0.9
667500,4487000,0.9
667500,4487500,0.9
667500,4488000,0.9
667500,4488500,0.9
667500,4489000,0
667500,4489500,0
667500,4490000,0
668000,4462000,0
668000,4462500,0.9
668000,4463000,0.9
668000,4463500,0.9
668000,4464000,0.9
668000,4464500,0.9
668000,4465000,0.9
668000,4465500,0.8
668000,4466000,0.8
668000,4466500,0.8
668000,4467000,0.8
668000,4467500,0.8
668000,4468000,0.7
668000,4468500,0.7
668000,4469000,0.7
668000,4469500,0.7
668000,4470000,0.6
668000,4470500,0.6
668000,4471000,0.6
668000,4471500,0.5
668000,4472000,0.5
668000,4472500,0.5
668000,4473000,0.5
668000,4473500,0.4
668000,4474000,0.4
668000,4474500,0.4
668000,4475000,0.4
668000,4475500,0.4
668000,4476000,0.4
668000,4476500,0.4
668000,4477000,0.4
668000,4477500,0.4
668000,4478000,0.5
668000,4478500,0.5
668000,4479000,0.5
668000,4479500,0.5
668000,4480000,0.6
668000,4480500,0.6
668000,4481000,0.6
668000,4481500,0.6
668000,4482000,0.7
668000,4482500,0.7
668000,4483000,0.7
668000,4483500,0.8
668000,4484000,0.8
668000,4484500,0.8
668000,4485000,0.8
668000,4485500,0.8
668000,4486000,0.9
668000,4486500,0.9
668000,4487000,0.9
668000,4487500,0.9
668000,4488000,0.9
668000,4488500,0.9
668000,4489000,0.9
668000,4489500,0
668000,4490000,0
668000,4490500,0
668000,4491000,0
668000,4491500,0
668000,4492000,0
668000,4492500,0
668000,4493000,0
668000,4493500,0
668500,4462000,0.9
668500,4462500,0.9
668500,4463000,0.9
668500,4463500,0.9
668500,4464000,0.9
668500,4464500,0.9
668500,4465000,0.9
668500,4465500,0.8
668500,4466000,0.8
668500,4466500,0.8
668500,4467000,0.8
668500,4467500,0.7
668500,4468000,0.7
668500,4468500,0.7
668500,4469000,0.7
668500,4469500,0.6
668500,4470000,0.6
668500,4470500,0.6
668500,4471000,0.5
668500,4471500,0.5
668500,4472000,0.5
668500,4472500,0.4
668500,4473000,0.4
668500,4473500,0.4
668500,4474000,0.4
668500,4474500,0.3
668500,4475000,0.3
668500,4475500,0.3
668500,4476000,0.3
668500,4476500,0.3
668500,4477000,0.4
668500,4477500,0.4
668500,4478000,0.4
668500,4478500,0.4
668500,4479000,0.5
668500,4479500,0.5
668500,4480000,0.5
668500,4480500,0.6
668500,4481000,0.6
668500,4481500,0.6
668500,4482000,0.6
668500,4482500,0.7
668500,4483000,0.7
668500,4483500,0.7
668500,4484000,0.8
668500,4484500,0.8
668500,4485000,0.8
668500,4485500,0.8
668500,4486000,0.8
668500,4486500,0.9
668500,4487000,0.9
668500,4487500,0.9
668500,4488000,0.9
668500,4488500,0.9
668500,4489000,0.9
668500,4489500,0
668500,4490000,0
668500,4490500,0
668500,4491000,0
668500,4491500,0
668500,4492000,0
668500,4492500,0
668500,4493000,0
668500,4493500,0
668500,4494000,0
669000,4462000,0.9
669000,4462500,0.9
669000,4463000,0.9
669000,4463500,0.9
669000,4464000,0.9
669000,4464500,0.9
669000,4465000,0.8
669000,4465500,0.8
669000,4466000,0.8
669000,4466500,0.8
669000,4467000,0.7
669000,4467500,0.7
669000,4468000,0.7
669000,4468500,0.7
669000,4469000,0.6
669000,4469500,0.6
669000,4470000,0.6
669000,4470500,0.5
669000,4471000,0.5
669000,4471500,0.5
669000,4472000,0.4
669000,4472500,0.4
669000,4473000,0.4
669000,4473500,0.3
669000,4474000,0.3
669000,4474500,0.3
669000,4475000,0.3
669000,4475500,0.2
669000,4476000,0.3
669000,4476500,0.3
669000,4477000,0.3
669000,4477500,0.3
669000,4478000,0.3
669000,4478500,0.4
669000,4479000,0.4
669000,4479500,0.4
669000,4480000,0.5
669000,4480500,0.5
669000,4481000,0.6
669000,4481500,0.6
669000,4482000,0.6
669000,4482500,0.7
669000,4483000,0.7
669000,4483500,0.7
669000,4484000,0.7
669000,4484500,0.8
669000,4485000,0.8
669000,4485500,0.8
669000,4486000,0.8
669000,4486500,0.9
669000,4487000,0.9
669000,4487500,0.9
669000,4488000,0.9
669000,4488500,0.9
669000,4489000,0.9
669000,4489500,0
669000,4490000,0
669000,4490500,0
669000,4491000,0
669000,4491500,0
669000,4492000,0
669000,4492500,0
669000,4493000,0
669000,4493500,0
669000,4494000,0
669000,4494500,0
669500,4462000,0.9
669500,4462500,0.9
669500,4463000,0.9
669500,4463500,0.9
669500,4464000,0.9
669500,4464500,0.9
669500,4465000,0.8
669500,4465500,0.8
669500,4466000,0.8
669500,4466500,0.8
669500,4467000,0.7
669500,4467500,0.7
669500,4468000,0.7
669500,4468500,0.6
669500,4469000,0.6
669500,4469500,0.6
669500,4470000,0.5
669500,4470500,0.5
669500,4471000,0.5
669500,4471500,0.4
669500,4472000,0.4
669500,4472500,0.4
669500,4473000,0.3
669500,4473500,0.3
669500,4474000,0.2
669500,4474500,0.2
669500,4475000,0.2
669500,4475500,0.2
669500,4476000,0.2
669500,4476500,0.2
669500,4477000,0.2
669500,4477500,0.3
669500,4478000,0.3
669500,4478500,0.3
669500,4479000,0.4
669500,4479500,0.4
669500,4480000,0.5
669500,4480500,0.5
669500,4481000,0.5
669500,4481500,0.6
669500,4482000,0.6
669500,4482500,0.6
669500,4483000,0.7
669500,4483500,0.7
669500,4484000,0.7
669500,4484500,0.8
669500,4485000,0.8
669500,4485500,0.8
669500,4486000,0.8
669500,4486500,0.9
669500,4487000,0.9
669500,4487500,0.9
669500,4488000,0.9
669500,4488500,0.9
669500,4489000,0.9
669500,4489500,0.9
669500,4490000,0
669500,4490500,0
669500,4491000,0
669500,4491500,0
669500,4492000,0
669500,4492500,0
669500,4493000,0
669500,4493500,0
669500,4494000,0
669500,4494500,0
670000,4462000,0.9
670000,4462500,0.9
670000,4463000,0.9
670000,4463500,0.9
670000,4464000,0.9
670000,4464500,0.9
670000,4465000,0.8
670000,4465500,0.8
670000,4466000,0.8
670000,4466500,0.8
670000,4467000,0.7
670000,4467500,0.7
670000,4468000,0.7
670000,4468500,0.6
670000,4469000,0.6
670000,4469500,0.6
670000,4470000,0.5
670000,4470500,0.5
670000,4471000,0.5
670000,4471500,0.4
670000,4472000,0.4
670000,4472500,0.3
670000,4473000,0.3
670000,4473500,0.2
670000,4474000,0.2
670000,4474500,0.2
670000,4475000,0.1
670000,4475500,0.1
670000,4476000,0.1
670000,4476500,0.1
670000,4477000,0.2
670000,4477500,0.2
670000,4478000,0.3
670000,4478500,0.3
670000,4479000,0.4
670000,4479500,0.4
670000,4480000,0.4
670000,4480500,0.5
670000,4481000,0.5
670000,4481500,0.6
670000,4482000,0.6
670000,4482500,0.6
670000,4483000,0.7
670000,4483500,0.7
670000,4484000,0.7
670000,4484500,0.8
670000,4485000,0.8
670000,4485500,0.8
670000,4486000,0.8
670000,4486500,0.8
670000,4487000,0.9
670000,4487500,0.9
670000,4488000,0.9
670000,4488500,0.9
670000,4489000,0.9
670000,4489500,0.9
670000,4490000,0
670000,4490500,0
670000,4491000,0
670000,4491500,0
670000,4492000,0
670000,4492500,0
670000,4493000,0
670000,4493500,0
670000,4494000,0
670000,4494500,0
670500,4462000,0.9
670500,4462500,0.9
670500,4463000,0.9
670500,4463500,0.9
670500,4464000,0.9
670500,4464500,0.9
670500,4465000,0.8
670500,4465500,0.8
670500,4466000,0.8
670500,4466500,0.8
670500,4467000,0.7
670500,4467500,0.7
670500,4468000,0.7
670500,4468500,0.6
670500,4469000,0.6
670500,4469500,0.6
670500,4470000,0.5
670500,4470500,0.5
670500,4471000,0.5
670500,4471500,0.4
670500,4472000,0.4
670500,4472500,0.3
670500,4473000,0.3
670500,4473500,0.3
670500,4474000,0.2
670500,4474500,0.2
670500,4475000,0.1
670500,4475500,0.1
670500,4476000,0.1
670500,4476500,0.2
670500,4477000,0.2
670500,4477500,0.2
670500,4478000,0.3
670500,4478500,0.3
670500,4479000,0.4
670500,4479500,0.4
670500,4480000,0.4
670500,4480500,0.5
670500,4481000,0.5
670500,4481500,0.6
670500,4482000,0.6
670500,4482500,0.6
670500,4483000,0.7
670500,4483500,0.7
670500,4484000,0.7
670500,4484500,0.8
670500,4485000,0.8
670500,4485500,0.8
670500,4486000,0.8
670500,4486500,0.8
670500,4487000,0.9
670500,4487500,0.9
670500,4488000,0.9
670500,4488500,0.9
670500,4489000,0.9
670500,4489500,0.9
670500,4490000,0.9
670500,4490500,0.9
670500,4491000,0
670500,4491500,0
670500,4492000,0
670500,4492500,0
670500,4493000,0
670500,4493500,0
670500,4494000,0
670500,4494500,0
671000,4462000,0.9
671000,4462500,0.9
671000,4463000,0.9
671000,4463500,0.9
671000,4464000,0.9
671000,4464500,0.9
671000,4465000,0.8
671000,4465500,0.8
671000,4466000,0.8
671000,4466500,0.8
671000,4467000,0.7
671000,4467500,0.7
671000,4468000,0.7
671000,4468500,0.7
671000,4469000,0.6
671000,4469500,0.6
671000,4470000,0.5
671000,4470500,0.5
671000,4471000,0.5
671000,4471500,0.4
671000,4472000,0.4
671000,4472500,0.4
671000,4473000,0.3
671000,4473500,0.3
671000,4474000,0.3
671000,4474500,0.2
671000,4475000,0.2
671000,4475500,0.2
671000,4476000,0.2
671000,4476500,0.2
671000,4477000,0.2
671000,4477500,0.3
671000,4478000,0.3
671000,4478500,0.4
671000,4479000,0.4
671000,4479500,0.4
671000,4480000,0.5
671000,4480500,0.5
671000,4481000,0.5
671000,4481500,0.6
671000,4482000,0.6
671000,4482500,0.6
671000,4483000,0.7
671000,4483500,0.7
671000,4484000,0.7
671000,4484500,0.8
671000,4485000,0.8
671000,4485500,0.8
671000,4486000,0.8
671000,4486500,0.8
671000,4487000,0.8
671000,4487500,0.9
671000,4488000,0.9
671000,4488500,0.9
671000,4489000,0.9
671000,4489500,0.9
671000,4490000,0.9
671000,4490500,0.9
671000,4491000,0.9
671000,4491500,0
671000,4492000,0
671000,4492500,0
671000,4493000,0
671000,4493500,0
671000,4494000,0
671000,4494500,0
671500,4462000,0.9
671500,4462500,0.9
671500,4463000,0.9
671500,4463500,0.9
671500,4464000,0.9
671500,4464500,0.9
671500,4465000,0.8
671500,4465500,0.8
671500,4466000,0.8
671500,4466500,0.8
671500,4467000,0.8
671500,4467500,0.7
671500,4468000,0.7
671500,4468500,0.7
671500,4469000,0.6
671500,4469500,0.6
671500,4470000,0.6
671500,4470500,0.5
671500,4471000,0.5
671500,4471500,0.5
671500,4472000,0.4
671500,4472500,0.4
671500,4473000,0.4
671500,4473500,0.3
671500,4474000,0.3
671500,4474500,0.3
671500,4475000,0.3
671500,4475500,0.3
671500,4476000,0.3
671500,4476500,0.3
671500,4477000,0.3
671500,4477500,0.3
671500,4478000,0.4
671500,4478500,0.4
671500,4479000,0.4
671500,4479500,0.5
671500,4480000,0.5
671500,4480500,0.5
671500,4481000,0.6
671500,4481500,0.6
671500,4482000,0.6
671500,4482500,0.7
671500,4483000,0.7
671500,4483500,0.7
671500,4484000,0.7
671500,4484500,0.7
671500,4485000,0.7
671500,4485500,0.8
671500,4486000,0.8
671500,4486500,0.8
671500,4487000,0.8
671500,4487500,0.8
671500,4488000,0.8
671500,4488500,0.9
671500,4489000,0.9
671500,4489500,0.9
671500,4490000,0.9
671500,4490500,0.9
671500,4491000,0.9
671500,4491500,0.9
671500,4492000,0
671500,4492500,0
671500,4493000,0
671500,4493500,0
671500,4494000,0
671500,4494500,0
672000,4462000,0.9
672000,4462500,0.9
672000,4463000,0.9
672000,4463500,0.9
672000,4464000,0.9
672000,4464500,0.9
672000,4465000,0.9
672000,4465500,0.8
672000,4466000,0.8
672000,4466500,0.8
672000,4467000,0.8
672000,4467500,0.7
672000,4468000,0.7
672000,4468500,0.7
672000,4469000,0.7
672000,4469500,0.6
672000,4470000,0.6
672000,4470500,0.6
672000,4471000,0.5
672000,4471500,0.5
672000,4472000,0.5
672000,4472500,0.5
672000,4473000,0.4
672000,4473500,0.4
672000,4474000,0.4
672000,4474500,0.4
672000,4475000,0.4
672000,4475500,0.4
672000,4476000,0.4
672000,4476500,0.4
672000,4477000,0.4
672000,4477500,0.4
672000,4478000,0.4
672000,4478500,0.4
672000,4479000,0.5
672000,4479500,0.5
672000,4480000,0.5
672000,4480500,0.5
672000,4481000,0.6
672000,4481500,0.6
672000,4482000,0.6
672000,4482500,0.6
672000,4483000,0.6
672000,4483500,0.6
672000,4484000,0.7
672000,4484500,0.7
672000,4485000,0.7
672000,4485500,0.7
672000,4486000,0.7
672000,4486500,0.8
672000,4487000,0.8
672000,4487500,0.8
672000,4488000,0.8
672000,4488500,0.8
672000,4489000,0.9
672000,4489500,0.9
672000,4490000,0.9
672000,4490500,0.9
672000,4491000,0.9
672000,4491500,0.9
672000,4492000,0.9
672000,4492500,0
672000,4493000,0
672000,4493500,0
672000,4494000,0
672000,4494500,0
672500,4462000,0
672500,4462500,0.9
672500,4463000,0.9
672500,4463500,0.9
672500,4464000,0.9
672500,4464500,0.9
672500,4465000,0.9
672500,4465500,0.8
672500,4466000,0.8
672500,4466500,0.8
672500,4467000,0.8
672500,4467500,0.8
672500,4468000,0.7
672500,4468500,0.7
672500,4469000,0.7
672500,4469500,0.7
672500,4470000,0.6
672500,4470500,0.6
672500,4471000,0.6
672500,4471500,0.6
672500,4472000,0.5
672500,4472500,0.5
672500,4473000,0.5
672500,4473500,0.5
672500,4474000,0.5
672500,4474500,0.4
672500,4475000,0.4
672500,4475500,0.4
672500,4476000,0.4
672500,4476500,0.4
672500,4477000,0.5
672500,4477500,0.5
672500,4478000,0.5
672500,4478500,0.5
672500,4479000,0.5
672500,4479500,0.5
672500,4480000,0.5
672500,4480500,0.5
672500,4481000,0.5
672500,4481500,0.5
672500,4482000,0.5
672500,4482500,0.5
672500,4483000,0.6
672500,4483500,0.6
672500,4484000,0.6
672500,4484500,0.6
672500,4485000,0.7
672500,4485500,0.7
672500,4486000,0.7
672500,4486500,0.7
672500,4487000,0.8
672500,4487500,0.8
672500,4488000,0.8
672500,4488500,0.8
672500,4489000,0.8
672500,4489500,0.9
672500,4490000,0.9
672500,4490500,0.9
672500,4491000,0.9
672500,4491500,0.9
672500,4492000,0.9
672500,4492500,0.9
672500,4493000,0
672500,4493500,0
672500,4494000,0
672500,4494500,0
673000,4462000,0
673000,4462500,0.9
673000,4463000,0.9
673000,4463500,0.9
673000,4464000,0.9
673000,4464500,0.9
673000,4465000,0.9
673000,4465500,0.9
673000,4466000,0.8
673000,4466500,0.8
673000,4467000,0.8
673000,4467500,0.8
673000,4468000,0.8
673000,4468500,0.7
673000,4469000,0.7
673000,4469500,0.7
673000,4470000,0.7
673000,4470500,0.6
673000,4471000,0.6
673000,4471500,0.6
673000,4472000,0.6
673000,4472500,0.6
673000,4473000,0.5
673000,4473500,0.5
673000,4474000,0.5
673000,4474500,0.5
673000,4475000,0.5
673000,4475500,0.5
673000,4476000,0.5
673000,4476500,0.4
673000,4477000,0.4
673000,4477500,0.4
673000,4478000,0.4
673000,4478500,0.4
673000,4479000,0.4
673000,4479500,0.4
673000,4480000,0.4
673000,4480500,0.4
673000,4481000,0.4
673000,4481500,0.4
673000,4482000,0.5
673000,4482500,0.5
673000,4483000,0.5
673000,4483500,0.5
673000,4484000,0.6
673000,4484500,0.6
673000,4485000,0.6
673000,4485500,0.7
673000,4486000,0.7
673000,4486500,0.7
673000,4487000,0.7
673000,4487500,0.8
673000,4488000,0.8
673000,4488500,0.8
673000,4489000,0.8
673000,4489500,0.8
673000,4490000,0.9
673000,4490500,0.9
673000,4491000,0.9
673000,4491500,0.9
673000,4492000,0.9
673000,4492500,0.9
673000,4493000,0.9
673000,4493500,0
673000,4494000,0
673000,4494500,0
673500,4462000,0
673500,4462500,0
673500,4463000,0.9
673500,4463500,0.9
673500,4464000,0.9
673500,4464500,0.9
673500,4465000,0.9
673500,4465500,0.9
673500,4466000,0.9
673500,4466500,0.8
673500,4467000,0.8
673500,4467500,0.8
673500,4468000,0.8
673500,4468500,0.8
673500,4469000,0.8
673500,4469500,0.7
673500,4470000,0.7
673500,4470500,0.7
673500,4471000,0.7
673500,4471500,0.7
673500,4472000,0.6
673500,4472500,0.6
673500,4473000,0.6
673500,4473500,0.6
673500,4474000,0.5
673500,4474500,0.5
673500,4475000,0.5
673500,4475500,0.4
673500,4476000,0.4
673500,4476500,0.4
673500,4477000,0.4
673500,4477500,0.3
673500,4478000,0.3
673500,4478500,0.3
673500,4479000,0.3
673500,4479500,0.3
673500,4480000,0.3
673500,4480500,0.3
673500,4481000,0.3
673500,4481500,0.4
673500,4482000,0.4
673500,4482500,0.4
673500,4483000,0.5
673500,4483500,0.5
673500,4484000,0.5
673500,4484500,0.6
673500,4485000,0.6
673500,4485500,0.6
673500,4486000,0.7
673500,4486500,0.7
673500,4487000,0.7
673500,4487500,0.7
673500,4488000,0.8
673500,4488500,0.8
673500,4489000,0.8
673500,4489500,0.8
673500,4490000,0.8
673500,4490500,0.9
673500,4491000,0.9
673500,4491500,0.9
673500,4492000,0.9
673500,4492500,0.9
673500,4493000,0.9
673500,4493500,0.9
673500,4494000,0
673500,4494500,0
674000,4462000,0
674000,4462500,0
674000,4463000,0
674000,4463500,0.9
674000,4464000,0.9
674000,4464500,0.9
674000,4465000,0.9
674000,4465500,0.9
674000,4466000,0.9
674000,4466500,0.9
674000,4467000,0.9
674000,4467500,0.8
